OrderId,AccountID,StockSymbol,OrderType,Quantity,OrderPrice,Amount,OrderStatus,OrderDate
3346,768,TCS,buy,9,400.58,3605.22,fulfilled,2023-11-15 13:43:56
3347,768,TCS,sell,1,400.58,400.58,fulfilled,2023-11-15 13:43:56
3348,769,GOOGL,buy,96,209.76,20136.96,fulfilled,2023-11-10 10:26:17
3349,769,MSFT,buy,24,49.66,1191.84,fulfilled,2023-11-17 10:49:29
3350,770,TCS,buy,69,79.44,5481.36,fulfilled,2023-11-08 14:27:59
3351,770,MSFT,buy,21,16.27,341.67,fulfilled,2023-11-09 14:02:57
3352,770,MSFT,sell,1,16.27,16.27,fulfilled,2023-11-09 14:02:57
3353,771,MSFT,buy,61,15.81,964.4100000000001,fulfilled,2023-11-08 10:45:25
3354,771,MSFT,sell,51,15.81,806.3100000000001,fulfilled,2023-11-08 10:45:25
3355,771,MSFT,buy,40,13.45,538.0,fulfilled,2023-11-10 14:33:19
3356,771,MSFT,sell,25,13.45,336.25,fulfilled,2023-11-10 14:33:19
3357,771,GOOGL,buy,56,187.84,10519.04,fulfilled,2023-11-15 13:07:12
3358,771,TCS,buy,23,89.82,2065.8599999999997,fulfilled,2023-11-15 10:39:26
3359,771,TCS,sell,22,89.82,1976.04,fulfilled,2023-11-15 10:39:26
3360,772,GOOGL,buy,84,174.14,14627.759999999998,fulfilled,2023-11-17 10:44:47
3361,772,GOOGL,buy,28,158.13,4427.639999999999,fulfilled,2023-11-07 10:51:48
3362,772,AAPL,buy,43,99.33,4271.19,fulfilled,2023-11-10 10:52:09
3363,772,AAPL,sell,41,99.33,4072.5299999999997,fulfilled,2023-11-10 10:52:09
3364,772,TCS,buy,33,76.65,2529.4500000000003,fulfilled,2023-11-14 11:39:42
3365,772,TCS,sell,7,76.65,536.5500000000001,fulfilled,2023-11-14 11:39:42
3366,773,MSFT,buy,46,11.62,534.52,fulfilled,2023-11-14 9:52:54
3367,773,MSFT,sell,20,11.62,232.39999999999998,fulfilled,2023-11-14 9:52:54
3368,773,GOOGL,buy,45,156.2,7028.999999999999,fulfilled,2023-11-13 10:53:09
3369,773,GOOGL,sell,9,156.2,1405.8,fulfilled,2023-11-13 10:53:09
3370,774,GOOGL,buy,85,172.8,14688.000000000002,fulfilled,2023-11-16 9:15:24
3371,774,GOOGL,sell,82,172.8,14169.6,fulfilled,2023-11-16 9:15:24
3372,774,GOOGL,buy,30,288.16,8644.800000000001,fulfilled,2023-11-14 10:34:47
3373,774,MSFT,buy,20,11.85,237.0,fulfilled,2023-11-06 12:57:42
3374,774,MSFT,sell,16,11.85,189.6,fulfilled,2023-11-06 12:57:42
3375,774,GOOGL,buy,46,226.26,10407.96,fulfilled,2023-11-06 10:09:37
3376,774,GOOGL,sell,20,226.26,4525.2,fulfilled,2023-11-06 10:09:37
3377,775,MSFT,buy,4,27.36,109.44,fulfilled,2023-11-07 9:29:21
3378,775,MSFT,sell,4,27.36,109.44,fulfilled,2023-11-07 9:29:21
3379,776,MSFT,buy,10,78.2,782.0,fulfilled,2023-11-15 14:14:46
3380,776,AAPL,buy,7,116.4,814.8000000000001,fulfilled,2023-11-15 13:51:21
3381,777,MSFT,buy,42,128.68,5404.56,fulfilled,2023-11-17 9:19:01
3382,777,GOOGL,buy,92,222.83,20500.36,fulfilled,2023-11-10 10:31:25
3383,777,GOOGL,sell,22,222.83,4902.26,fulfilled,2023-11-10 10:31:25
3384,777,GOOGL,buy,31,254.44,7887.64,fulfilled,2023-11-10 9:14:24
3385,777,AAPL,buy,59,50.0,2950.0,fulfilled,2023-11-15 9:50:56
3386,777,AAPL,buy,59,54.31,3204.29,fulfilled,2023-11-17 13:14:37
3387,778,GOOGL,buy,79,188.24,14870.960000000001,fulfilled,2023-11-08 14:25:16
3388,779,GOOGL,buy,95,183.83,17463.850000000002,fulfilled,2023-11-09 10:06:13
3389,779,GOOGL,sell,53,183.83,9742.99,fulfilled,2023-11-09 10:06:13
3390,779,TCS,buy,39,417.92,16298.880000000001,fulfilled,2023-11-13 9:55:21
3391,779,TCS,sell,26,417.92,10865.92,fulfilled,2023-11-13 9:55:21
3392,779,AAPL,buy,51,51.92,2647.92,fulfilled,2023-11-17 14:16:17
3393,779,AAPL,sell,30,51.92,1557.6000000000001,fulfilled,2023-11-17 14:16:17
3394,779,TCS,buy,2,178.55,357.1,fulfilled,2023-11-08 11:39:20
3395,779,MSFT,buy,65,51.11,3322.15,fulfilled,2023-11-15 12:48:44
3396,779,MSFT,sell,17,51.11,868.87,fulfilled,2023-11-15 12:48:44
3397,780,MSFT,buy,13,10.46,135.98000000000002,fulfilled,2023-11-06 13:52:44
3398,780,MSFT,sell,3,10.46,31.380000000000003,fulfilled,2023-11-06 13:52:44
3399,780,AAPL,buy,46,97.57,4488.219999999999,fulfilled,2023-11-16 11:44:50
3400,780,AAPL,sell,28,97.57,2731.96,fulfilled,2023-11-16 11:44:50
3401,780,GOOGL,buy,94,159.0,14946.0,fulfilled,2023-11-06 14:21:56
3402,780,GOOGL,sell,11,159.0,1749.0,fulfilled,2023-11-06 14:21:56
3403,780,TCS,buy,19,295.13,5607.47,fulfilled,2023-11-15 14:22:26
3404,781,AAPL,buy,26,62.2,1617.2,fulfilled,2023-11-15 13:08:36
3405,781,GOOGL,buy,48,298.23,14315.04,fulfilled,2023-11-16 12:50:58
3406,782,AAPL,buy,18,164.4,2959.2000000000003,fulfilled,2023-11-07 10:57:10
3407,782,AAPL,sell,18,164.4,2959.2000000000003,fulfilled,2023-11-07 10:57:10
3408,782,MSFT,buy,30,16.65,499.49999999999994,fulfilled,2023-11-06 14:43:26
3409,782,GOOGL,buy,93,259.69,24151.17,fulfilled,2023-11-08 10:55:37
3410,782,GOOGL,sell,14,259.69,3635.66,fulfilled,2023-11-08 10:55:37
3411,783,GOOGL,buy,17,193.58,3290.86,fulfilled,2023-11-07 14:07:00
3412,783,GOOGL,buy,13,153.59,1996.67,fulfilled,2023-11-17 14:35:48
3413,783,GOOGL,sell,12,153.59,1843.08,fulfilled,2023-11-17 14:35:48
3414,784,AAPL,buy,64,91.2,5836.8,fulfilled,2023-11-14 10:12:16
3415,784,AAPL,sell,6,91.2,547.2,fulfilled,2023-11-14 10:12:16
3416,784,MSFT,buy,15,137.78,2066.7,fulfilled,2023-11-16 9:48:55
3417,784,GOOGL,buy,9,335.92,3023.28,fulfilled,2023-11-07 13:06:37
3418,784,GOOGL,sell,8,335.92,2687.36,fulfilled,2023-11-07 13:06:37
3419,784,GOOGL,buy,71,180.36,12805.560000000001,fulfilled,2023-11-10 11:31:52
3420,784,GOOGL,sell,6,180.36,1082.16,fulfilled,2023-11-10 11:31:52
3421,784,GOOGL,buy,13,184.77,2402.01,fulfilled,2023-11-16 10:01:48
3422,785,GOOGL,buy,30,265.23,7956.900000000001,fulfilled,2023-11-14 12:35:07
3423,785,AAPL,buy,96,55.03,5282.88,fulfilled,2023-11-17 13:40:00
3424,785,AAPL,sell,82,55.03,4512.46,fulfilled,2023-11-17 13:40:00
3425,785,AAPL,buy,37,108.63,4019.31,fulfilled,2023-11-15 10:43:32
3426,785,AAPL,buy,6,120.83,724.98,fulfilled,2023-11-13 13:48:01
3427,785,AAPL,sell,2,120.83,241.66,fulfilled,2023-11-13 13:48:01
3428,785,TCS,buy,52,63.07,3279.64,fulfilled,2023-11-16 9:39:48
3429,786,TCS,buy,14,73.22,1025.08,fulfilled,2023-11-15 10:41:35
3430,786,TCS,sell,4,73.22,292.88,fulfilled,2023-11-15 10:41:35
3431,787,AAPL,buy,69,98.41,6790.29,fulfilled,2023-11-15 9:29:52
3432,787,AAPL,sell,45,98.41,4428.45,fulfilled,2023-11-15 9:29:52
3433,788,TCS,buy,44,463.58,20397.52,fulfilled,2023-11-08 11:31:04
3434,788,TCS,sell,3,463.58,1390.74,fulfilled,2023-11-08 11:31:04
3435,788,GOOGL,buy,8,181.33,1450.64,fulfilled,2023-11-10 10:38:34
3436,788,GOOGL,sell,7,181.33,1269.3100000000002,fulfilled,2023-11-10 10:38:34
3437,788,TCS,buy,37,75.59,2796.83,fulfilled,2023-11-07 11:03:18
3438,788,TCS,sell,22,75.59,1662.98,fulfilled,2023-11-07 11:03:18
3439,788,GOOGL,buy,44,244.78,10770.32,fulfilled,2023-11-09 12:29:10
3440,788,AAPL,buy,43,72.66,3124.3799999999997,fulfilled,2023-11-15 14:26:32
3441,788,AAPL,sell,12,72.66,871.92,fulfilled,2023-11-15 14:26:32
3442,789,AAPL,buy,41,61.74,2531.34,fulfilled,2023-11-17 11:14:46
3443,789,AAPL,sell,39,61.74,2407.86,fulfilled,2023-11-17 11:14:46
3444,789,AAPL,buy,10,84.87,848.7,fulfilled,2023-11-16 12:32:57
3445,789,AAPL,sell,2,84.87,169.74,fulfilled,2023-11-16 12:32:57
3446,790,AAPL,buy,88,68.57,6034.16,fulfilled,2023-11-06 12:52:04
3447,790,AAPL,sell,47,68.57,3222.7899999999995,fulfilled,2023-11-06 12:52:04
3448,790,GOOGL,buy,83,177.24,14710.92,fulfilled,2023-11-09 14:26:01
3449,790,AAPL,buy,16,78.1,1249.6,fulfilled,2023-11-14 13:05:25
3450,791,TCS,buy,20,493.15,9863.0,fulfilled,2023-11-17 9:05:46
3451,791,TCS,sell,5,493.15,2465.75,fulfilled,2023-11-17 9:05:46
3452,791,GOOGL,buy,63,156.99,9890.37,fulfilled,2023-11-06 10:47:59
3453,792,TCS,buy,93,100.99,9392.07,fulfilled,2023-11-17 12:45:48
3454,792,TCS,sell,92,100.99,9291.08,fulfilled,2023-11-17 12:45:48
3455,792,MSFT,buy,4,21.77,87.08,fulfilled,2023-11-06 14:01:08
3456,792,AAPL,buy,10,71.07,710.6999999999999,fulfilled,2023-11-10 10:44:15
3457,792,AAPL,sell,1,71.07,71.07,fulfilled,2023-11-10 10:44:15
3458,792,GOOGL,buy,62,248.39,15400.179999999998,fulfilled,2023-11-09 12:40:20
3459,793,TCS,buy,45,341.56,15370.2,fulfilled,2023-11-13 9:41:13
3460,793,TCS,sell,45,341.56,15370.2,fulfilled,2023-11-13 9:41:13
3461,793,GOOGL,buy,41,210.39,8625.99,fulfilled,2023-11-07 12:38:26
3462,793,GOOGL,buy,80,229.01,18320.8,fulfilled,2023-11-07 11:50:48
3463,793,AAPL,buy,44,51.08,2247.52,fulfilled,2023-11-16 12:58:07
3464,793,MSFT,buy,83,13.11,1088.1299999999999,fulfilled,2023-11-08 11:22:24
3465,794,MSFT,buy,89,17.39,1547.71,fulfilled,2023-11-06 10:18:29
3466,794,MSFT,sell,15,17.39,260.85,fulfilled,2023-11-06 10:18:29
3467,795,GOOGL,buy,100,153.21,15321.0,fulfilled,2023-11-13 10:40:22
3468,795,GOOGL,buy,56,196.27,10991.12,fulfilled,2023-11-10 13:26:10
3469,795,GOOGL,sell,9,196.27,1766.43,fulfilled,2023-11-10 13:26:10
3470,795,GOOGL,buy,65,164.82,10713.3,fulfilled,2023-11-14 11:12:20
3471,796,TCS,buy,14,101.06,1414.8400000000001,fulfilled,2023-11-07 11:41:08
3472,796,TCS,sell,3,101.06,303.18,fulfilled,2023-11-07 11:41:08
3473,796,GOOGL,buy,22,346.24,7617.280000000001,fulfilled,2023-11-13 14:16:39
3474,796,GOOGL,sell,11,346.24,3808.6400000000003,fulfilled,2023-11-13 14:16:39
3475,797,AAPL,buy,36,107.37,3865.32,fulfilled,2023-11-06 14:57:58
3476,797,TCS,buy,36,115.02,4140.72,fulfilled,2023-11-06 12:21:00
3477,797,GOOGL,buy,18,243.11,4375.9800000000005,fulfilled,2023-11-13 12:28:21
3478,797,MSFT,buy,64,23.8,1523.2,fulfilled,2023-11-15 10:10:54
3479,797,MSFT,sell,61,23.8,1451.8,fulfilled,2023-11-15 10:10:54
3480,798,MSFT,buy,40,11.76,470.4,fulfilled,2023-11-09 10:33:47
3481,798,MSFT,sell,6,11.76,70.56,fulfilled,2023-11-09 10:33:47
3482,799,TCS,buy,28,82.66,2314.48,fulfilled,2023-11-16 9:29:01
3483,799,AAPL,buy,75,197.92,14843.999999999998,fulfilled,2023-11-15 9:02:53
3484,799,AAPL,sell,56,197.92,11083.519999999999,fulfilled,2023-11-15 9:02:53
3485,799,MSFT,buy,86,29.52,2538.72,fulfilled,2023-11-13 13:26:26
3486,799,AAPL,buy,99,111.93,11081.070000000002,fulfilled,2023-11-13 13:25:27
3487,799,AAPL,sell,71,111.93,7947.030000000001,fulfilled,2023-11-13 13:25:27
3488,799,TCS,buy,6,94.83,568.98,fulfilled,2023-11-16 11:33:40
3489,800,GOOGL,buy,16,312.04,4992.64,fulfilled,2023-11-06 12:54:39
3490,800,AAPL,buy,83,61.83,5131.889999999999,fulfilled,2023-11-13 11:25:19
3491,800,AAPL,sell,68,61.83,4204.44,fulfilled,2023-11-13 11:25:19
3492,801,TCS,buy,63,65.95,4154.85,fulfilled,2023-11-09 10:40:35
3493,801,TCS,buy,66,98.79,6520.14,fulfilled,2023-11-10 11:52:56
3494,801,AAPL,buy,21,52.08,1093.68,fulfilled,2023-11-16 14:28:27
3495,801,AAPL,sell,16,52.08,833.28,fulfilled,2023-11-16 14:28:27
3496,802,TCS,buy,80,73.46,5876.799999999999,fulfilled,2023-11-15 11:35:55
3497,802,AAPL,buy,40,91.94,3677.6,fulfilled,2023-11-13 10:48:44
3498,802,AAPL,sell,21,91.94,1930.74,fulfilled,2023-11-13 10:48:44
3499,802,AAPL,buy,24,107.18,2572.32,fulfilled,2023-11-06 13:27:21
3500,803,TCS,buy,31,56.76,1759.56,fulfilled,2023-11-14 14:40:36
3501,803,TCS,sell,30,56.76,1702.8,fulfilled,2023-11-14 14:40:36
3502,803,MSFT,buy,1,111.34,111.34,fulfilled,2023-11-15 14:02:57
3503,803,GOOGL,buy,22,179.96,3959.1200000000003,fulfilled,2023-11-14 9:50:26
3504,803,MSFT,buy,79,139.19,10996.01,fulfilled,2023-11-16 10:21:57
3505,803,MSFT,sell,4,139.19,556.76,fulfilled,2023-11-16 10:21:57
3506,804,TCS,buy,19,54.17,1029.23,fulfilled,2023-11-14 12:07:37
3507,804,AAPL,buy,58,154.12,8938.960000000001,fulfilled,2023-11-08 12:35:42
3508,804,AAPL,sell,1,154.12,154.12,fulfilled,2023-11-08 12:35:42
3509,804,MSFT,buy,76,10.14,770.6400000000001,fulfilled,2023-11-14 14:33:03
3510,804,TCS,buy,83,476.53,39551.99,fulfilled,2023-11-15 13:14:48
3511,805,TCS,buy,34,143.27,4871.18,fulfilled,2023-11-17 12:09:15
3512,805,TCS,sell,3,143.27,429.81000000000006,fulfilled,2023-11-17 12:09:15
3513,806,MSFT,buy,66,58.78,3879.48,fulfilled,2023-11-15 10:31:19
3514,806,MSFT,sell,60,58.78,3526.8,fulfilled,2023-11-15 10:31:19
3515,806,MSFT,buy,81,11.09,898.29,fulfilled,2023-11-13 9:13:44
3516,806,MSFT,sell,37,11.09,410.33,fulfilled,2023-11-13 9:13:44
3517,807,MSFT,buy,9,22.76,204.84,fulfilled,2023-11-14 13:32:05
3518,807,TCS,buy,84,102.83,8637.72,fulfilled,2023-11-10 14:37:11
3519,807,AAPL,buy,67,57.24,3835.08,fulfilled,2023-11-16 14:19:20
3520,807,AAPL,sell,10,57.24,572.4,fulfilled,2023-11-16 14:19:20
3521,807,TCS,buy,32,61.58,1970.56,fulfilled,2023-11-08 13:16:15
3522,807,TCS,sell,30,61.58,1847.3999999999999,fulfilled,2023-11-08 13:16:15
3523,807,AAPL,buy,64,55.87,3575.68,fulfilled,2023-11-16 13:44:04
3524,808,MSFT,buy,15,19.92,298.8,fulfilled,2023-11-07 10:08:56
3525,808,MSFT,sell,4,19.92,79.68,fulfilled,2023-11-07 10:08:56
3526,809,GOOGL,buy,83,177.81,14758.23,fulfilled,2023-11-15 9:21:58
3527,810,TCS,buy,21,75.35,1582.35,fulfilled,2023-11-14 9:12:17
3528,810,TCS,sell,19,75.35,1431.6499999999999,fulfilled,2023-11-14 9:12:17
3529,811,TCS,buy,77,63.35,4877.95,fulfilled,2023-11-10 9:34:19
3530,811,TCS,sell,16,63.35,1013.6,fulfilled,2023-11-10 9:34:19
3531,811,AAPL,buy,1,102.29,102.29,fulfilled,2023-11-16 11:44:42
3532,811,TCS,buy,95,82.44,7831.8,fulfilled,2023-11-09 14:47:46
3533,811,TCS,sell,31,82.44,2555.64,fulfilled,2023-11-09 14:47:46
3534,811,TCS,buy,67,261.46,17517.82,fulfilled,2023-11-13 9:38:18
3535,811,TCS,sell,30,261.46,7843.799999999999,fulfilled,2023-11-13 9:38:18
3536,812,TCS,buy,71,51.24,3638.04,fulfilled,2023-11-10 13:38:41
3537,813,MSFT,buy,61,12.74,777.14,fulfilled,2023-11-06 13:01:45
3538,814,AAPL,buy,84,120.32,10106.88,fulfilled,2023-11-13 13:48:54
3539,814,MSFT,buy,72,25.03,1802.16,fulfilled,2023-11-07 10:28:49
3540,814,MSFT,sell,7,25.03,175.21,fulfilled,2023-11-07 10:28:49
3541,814,GOOGL,buy,90,191.3,17217.0,fulfilled,2023-11-10 11:08:37
3542,814,GOOGL,buy,37,265.44,9821.28,fulfilled,2023-11-10 10:51:24
3543,814,GOOGL,sell,20,265.44,5308.8,fulfilled,2023-11-10 10:51:24
3544,815,AAPL,buy,92,75.17,6915.64,fulfilled,2023-11-06 14:35:55
3545,815,GOOGL,buy,61,212.41,12957.01,fulfilled,2023-11-08 13:09:30
3546,815,MSFT,buy,56,12.84,719.04,fulfilled,2023-11-10 10:12:56
3547,815,TCS,buy,100,56.85,5685.0,fulfilled,2023-11-17 12:27:18
3548,815,TCS,sell,60,56.85,3411.0,fulfilled,2023-11-17 12:27:18
3549,815,AAPL,buy,93,50.0,4650.0,fulfilled,2023-11-06 12:06:25
3550,816,TCS,buy,30,95.75,2872.5,fulfilled,2023-11-14 11:32:08
3551,816,TCS,buy,83,61.72,5122.76,fulfilled,2023-11-07 9:45:44
3552,816,TCS,sell,66,61.72,4073.52,fulfilled,2023-11-07 9:45:44
3553,816,GOOGL,buy,16,151.11,2417.76,fulfilled,2023-11-10 12:42:30
3554,816,GOOGL,sell,1,151.11,151.11,fulfilled,2023-11-10 12:42:30
3555,816,MSFT,buy,28,15.67,438.76,fulfilled,2023-11-14 10:54:04
3556,817,MSFT,buy,71,32.67,2319.57,fulfilled,2023-11-07 10:42:54
3557,817,AAPL,buy,83,94.8,7868.4,fulfilled,2023-11-14 9:34:18
3558,817,AAPL,sell,31,94.8,2938.7999999999997,fulfilled,2023-11-14 9:34:18
3559,817,MSFT,buy,88,11.61,1021.68,fulfilled,2023-11-14 11:59:44
3560,818,AAPL,buy,49,165.07,8088.429999999999,fulfilled,2023-11-16 10:23:39
3561,818,AAPL,buy,86,70.66,6076.759999999999,fulfilled,2023-11-14 12:45:42
3562,818,AAPL,buy,62,93.13,5774.0599999999995,fulfilled,2023-11-14 13:46:58
3563,819,MSFT,buy,51,14.25,726.75,fulfilled,2023-11-08 11:33:35
3564,820,GOOGL,buy,91,155.91,14187.81,fulfilled,2023-11-16 11:15:25
3565,820,TCS,buy,48,66.13,3174.24,fulfilled,2023-11-10 13:19:20
3566,820,GOOGL,buy,12,152.53,1830.3600000000001,fulfilled,2023-11-08 12:43:36
3567,820,GOOGL,sell,8,152.53,1220.24,fulfilled,2023-11-08 12:43:36
3568,821,MSFT,buy,11,98.91,1088.01,fulfilled,2023-11-15 12:33:59
3569,821,MSFT,sell,11,98.91,1088.01,fulfilled,2023-11-15 12:33:59
3570,821,AAPL,buy,33,111.71,3686.43,fulfilled,2023-11-06 10:02:12
3571,821,GOOGL,buy,4,161.05,644.2,fulfilled,2023-11-09 14:05:05
3572,821,AAPL,buy,88,121.67,10706.960000000001,fulfilled,2023-11-06 10:04:40
3573,822,TCS,buy,9,309.24,2783.16,fulfilled,2023-11-15 14:38:13
3574,822,TCS,sell,9,309.24,2783.16,fulfilled,2023-11-15 14:38:13
3575,822,GOOGL,buy,85,172.29,14644.65,fulfilled,2023-11-17 10:59:12
3576,822,GOOGL,sell,11,172.29,1895.1899999999998,fulfilled,2023-11-17 10:59:12
3577,823,AAPL,buy,78,104.09,8119.02,fulfilled,2023-11-13 14:58:04
3578,824,AAPL,buy,6,111.35,668.0999999999999,fulfilled,2023-11-07 10:29:49
3579,824,AAPL,sell,5,111.35,556.75,fulfilled,2023-11-07 10:29:49
3580,824,GOOGL,buy,47,273.31,12845.57,fulfilled,2023-11-08 10:39:00
3581,824,GOOGL,sell,45,273.31,12298.95,fulfilled,2023-11-08 10:39:00
3582,824,MSFT,buy,50,12.21,610.5,fulfilled,2023-11-14 9:57:49
3583,824,MSFT,buy,75,15.26,1144.5,fulfilled,2023-11-07 13:25:51
3584,824,TCS,buy,24,120.46,2891.04,fulfilled,2023-11-15 11:03:20
3585,825,AAPL,buy,60,168.53,10111.8,fulfilled,2023-11-08 13:39:56
3586,825,AAPL,sell,2,168.53,337.06,fulfilled,2023-11-08 13:39:56
3587,825,MSFT,buy,30,12.5,375.0,fulfilled,2023-11-13 10:13:30
3588,826,MSFT,buy,31,20.55,637.0500000000001,fulfilled,2023-11-07 13:07:40
3589,826,MSFT,buy,77,20.16,1552.32,fulfilled,2023-11-13 10:25:05
3590,826,TCS,buy,83,52.74,4377.42,fulfilled,2023-11-10 9:36:59
3591,826,TCS,buy,79,141.99,11217.210000000001,fulfilled,2023-11-06 13:41:23
3592,826,TCS,sell,49,141.99,6957.51,fulfilled,2023-11-06 13:41:23
3593,826,AAPL,buy,79,189.2,14946.8,fulfilled,2023-11-07 14:02:28
3594,826,AAPL,sell,51,189.2,9649.199999999999,fulfilled,2023-11-07 14:02:28
3595,827,TCS,buy,92,72.22,6644.24,fulfilled,2023-11-07 11:47:19
3596,827,TCS,sell,44,72.22,3177.68,fulfilled,2023-11-07 11:47:19
3597,827,GOOGL,buy,29,286.91,8320.390000000001,fulfilled,2023-11-17 12:32:08
3598,828,MSFT,buy,88,10.77,947.76,fulfilled,2023-11-13 11:11:05
3599,828,TCS,buy,94,60.57,5693.58,fulfilled,2023-11-07 9:44:49
3600,828,GOOGL,buy,72,155.86,11221.920000000002,fulfilled,2023-11-09 12:04:05
3601,828,TCS,buy,58,302.49,17544.420000000002,fulfilled,2023-11-09 12:15:56
3602,828,GOOGL,buy,27,209.7,5661.9,fulfilled,2023-11-17 9:47:41
3603,828,GOOGL,sell,8,209.7,1677.6,fulfilled,2023-11-17 9:47:41
3604,829,AAPL,buy,48,90.85,4360.799999999999,fulfilled,2023-11-08 12:22:43
3605,829,AAPL,sell,24,90.85,2180.3999999999996,fulfilled,2023-11-08 12:22:43
3606,829,GOOGL,buy,30,291.23,8736.900000000001,fulfilled,2023-11-14 12:49:03
3607,829,GOOGL,sell,30,291.23,8736.900000000001,fulfilled,2023-11-14 12:49:03
3608,829,MSFT,buy,89,15.55,1383.95,fulfilled,2023-11-10 11:58:01
3609,829,MSFT,sell,31,15.55,482.05,fulfilled,2023-11-10 11:58:01
3610,830,MSFT,buy,48,35.13,1686.2400000000002,fulfilled,2023-11-15 9:37:49
3611,830,MSFT,sell,30,35.13,1053.9,fulfilled,2023-11-15 9:37:49
3612,830,AAPL,buy,22,91.53,2013.66,fulfilled,2023-11-14 14:04:09
3613,830,AAPL,sell,18,91.53,1647.54,fulfilled,2023-11-14 14:04:09
3614,830,TCS,buy,94,56.33,5295.0199999999995,fulfilled,2023-11-09 9:30:21
3615,831,GOOGL,buy,66,277.74,18330.84,fulfilled,2023-11-08 11:05:11
3616,831,GOOGL,buy,55,168.45,9264.75,fulfilled,2023-11-10 9:29:25
3617,831,AAPL,buy,88,93.73,8248.24,fulfilled,2023-11-08 12:25:27
3618,831,AAPL,sell,18,93.73,1687.14,fulfilled,2023-11-08 12:25:27
3619,831,MSFT,buy,47,11.2,526.4,fulfilled,2023-11-10 12:22:35
3620,831,MSFT,sell,39,11.2,436.79999999999995,fulfilled,2023-11-10 12:22:35
3621,831,TCS,buy,92,66.6,6127.2,fulfilled,2023-11-15 11:38:28
3622,832,TCS,buy,31,102.78,3186.18,fulfilled,2023-11-10 12:37:25
3623,832,TCS,sell,9,102.78,925.02,fulfilled,2023-11-10 12:37:25
3624,832,AAPL,buy,27,83.92,2265.84,fulfilled,2023-11-13 10:04:22
3625,832,TCS,buy,95,448.04,42563.8,fulfilled,2023-11-13 9:58:29
3626,832,TCS,sell,88,448.04,39427.520000000004,fulfilled,2023-11-13 9:58:29
3627,832,TCS,buy,70,133.35,9334.5,fulfilled,2023-11-06 13:00:54
3628,832,TCS,sell,54,133.35,7200.9,fulfilled,2023-11-06 13:00:54
3629,833,TCS,buy,13,134.94,1754.22,fulfilled,2023-11-07 12:41:35
3630,833,TCS,sell,10,134.94,1349.4,fulfilled,2023-11-07 12:41:35
3631,834,GOOGL,buy,60,270.56,16233.6,fulfilled,2023-11-08 10:56:23
3632,834,GOOGL,sell,32,270.56,8657.92,fulfilled,2023-11-08 10:56:23
3633,834,MSFT,buy,56,23.52,1317.12,fulfilled,2023-11-09 9:19:18
3634,834,MSFT,buy,32,14.39,460.48,fulfilled,2023-11-06 10:12:46
3635,834,AAPL,buy,15,82.97,1244.55,fulfilled,2023-11-16 10:45:45
3636,834,AAPL,sell,3,82.97,248.91,fulfilled,2023-11-16 10:45:45
3637,834,AAPL,buy,63,90.03,5671.89,fulfilled,2023-11-09 13:58:34
3638,835,MSFT,buy,26,14.08,366.08,fulfilled,2023-11-13 13:39:57
3639,835,MSFT,sell,4,14.08,56.32,fulfilled,2023-11-13 13:39:57
3640,835,MSFT,buy,57,100.84,5747.88,fulfilled,2023-11-06 12:12:47
3641,835,AAPL,buy,69,52.67,3634.23,fulfilled,2023-11-13 11:32:12
3642,835,AAPL,sell,49,52.67,2580.83,fulfilled,2023-11-13 11:32:12
3643,835,TCS,buy,81,91.9,7443.900000000001,fulfilled,2023-11-06 11:25:34
3644,836,GOOGL,buy,11,166.59,1832.49,fulfilled,2023-11-07 10:36:31
3645,836,GOOGL,sell,9,166.59,1499.31,fulfilled,2023-11-07 10:36:31
3646,836,TCS,buy,80,385.6,30848.0,fulfilled,2023-11-08 11:32:55
3647,836,GOOGL,buy,34,271.94,9245.96,fulfilled,2023-11-07 14:33:05
3648,836,GOOGL,sell,2,271.94,543.88,fulfilled,2023-11-07 14:33:05
3649,836,MSFT,buy,35,25.97,908.9499999999999,fulfilled,2023-11-14 13:58:38
3650,837,MSFT,buy,72,40.4,2908.7999999999997,fulfilled,2023-11-16 14:48:37
3651,837,MSFT,sell,70,40.4,2828.0,fulfilled,2023-11-16 14:48:37
3652,837,GOOGL,buy,65,183.86,11950.900000000001,fulfilled,2023-11-06 12:28:11
3653,838,MSFT,buy,90,30.74,2766.6,fulfilled,2023-11-13 13:08:37
3654,838,MSFT,sell,9,30.74,276.65999999999997,fulfilled,2023-11-13 13:08:37
3655,838,GOOGL,buy,68,167.18,11368.24,fulfilled,2023-11-16 12:32:24
3656,839,GOOGL,buy,27,216.06,5833.62,fulfilled,2023-11-16 10:45:09
3657,839,GOOGL,sell,9,216.06,1944.54,fulfilled,2023-11-16 10:45:09
3658,839,MSFT,buy,22,54.28,1194.16,fulfilled,2023-11-06 11:50:11
3659,839,MSFT,sell,10,54.28,542.8,fulfilled,2023-11-06 11:50:11
3660,840,MSFT,buy,77,32.7,2517.9,fulfilled,2023-11-17 11:19:25
3661,841,AAPL,buy,13,55.86,726.18,fulfilled,2023-11-15 14:23:01
3662,841,GOOGL,buy,89,204.39,18190.71,fulfilled,2023-11-16 12:35:57
3663,842,GOOGL,buy,21,247.68,5201.28,fulfilled,2023-11-09 14:57:35
3664,842,GOOGL,sell,15,247.68,3715.2000000000003,fulfilled,2023-11-09 14:57:35
